session_id,customer_id,product_id,view_time,added_to_cart,device,time_of_day
4786,173,167,271,0,Desktop,Night
4787,125,30,43,0,Desktop,Afternoon
4788,141,153,235,0,Desktop,Night
4789,670,175,164,0,Mobile,Afternoon
4790,942,103,127,0,Desktop,Afternoon
4791,256,115,98,0,Mobile,Afternoon
4792,231,7,20,0,Mobile,Afternoon
4793,283,44,69,0,Mobile,Morning
4794,85,114,22,0,Mobile,Night
4795,514,148,5,0,Mobile,Night
4796,305,65,193,1,Mobile,Afternoon
4797,770,40,150,0,Mobile,Night
4798,650,97,138,1,Mobile,Afternoon
4799,560,117,259,0,Mobile,Morning
4800,192,131,188,0,Mobile,Afternoon
4801,71,30,12,0,Desktop,Night
4802,736,29,148,1,Mobile,Morning
4803,262,174,156,1,Mobile,Afternoon
4804,966,130,219,1,Mobile,Afternoon
4805,793,154,25,1,Mobile,Afternoon
4806,856,147,185,0,Desktop,Morning
4807,408,144,131,0,Mobile,Night
4808,181,112,129,0,Mobile,Night
4809,207,164,222,0,Mobile,Afternoon
4810,473,41,294,0,Mobile,Afternoon
4811,114,41,102,0,Mobile,Night
4812,866,183,175,0,Desktop,Morning
4813,324,94,184,1,Mobile,Night
4814,156,165,175,0,Mobile,Afternoon
4815,343,110,17,0,Desktop,Afternoon
4816,485,107,44,1,Mobile,Afternoon
4817,271,117,29,1,Mobile,Afternoon
4818,124,79,7,0,Desktop,Afternoon
4819,943,62,58,1,Mobile,Night
4820,428,9,229,0,Mobile,Afternoon
4821,350,0,184,1,Desktop,Morning
4822,253,60,290,0,Mobile,Morning
4823,153,147,205,0,Desktop,Morning
4824,235,63,248,0,Mobile,Afternoon
4825,730,2,295,0,Mobile,Afternoon
4826,963,177,175,0,Mobile,Morning
4827,940,13,128,0,Desktop,Morning
4828,829,178,99,0,Desktop,Night
4829,237,134,15,0,Mobile,Morning
4830,428,17,258,0,Desktop,Night
4831,567,44,74,0,Mobile,Night
4832,987,183,163,1,Mobile,Night
4833,572,115,122,0,Desktop,Afternoon
4834,992,10,48,1,Mobile,Morning
4835,556,24,131,0,Mobile,Morning
4836,698,93,247,1,Mobile,Afternoon
4837,530,189,258,0,Mobile,Morning
4838,93,19,92,0,Mobile,Morning
4839,570,28,161,0,Mobile,Night
4840,417,191,124,0,Desktop,Afternoon
4841,782,34,232,0,Mobile,Afternoon
4842,915,112,243,0,Mobile,Morning
4843,358,35,283,0,Desktop,Morning
4844,566,195,69,0,Mobile,Morning
4845,395,20,77,0,Mobile,Afternoon
4846,904,15,289,1,Mobile,Night
4847,614,150,188,0,Mobile,Morning
4848,912,154,185,1,Mobile,Morning
4849,264,141,87,0,Mobile,Night
4850,911,124,250,0,Mobile,Night
4851,789,143,210,0,Mobile,Morning
4852,779,197,191,1,Mobile,Night
4853,126,24,42,0,Mobile,Morning
4854,938,14,76,1,Mobile,Night
4855,293,122,141,0,Desktop,Afternoon
4856,778,9,63,0,Desktop,Morning
4857,497,36,74,0,Mobile,Afternoon
4858,800,159,205,0,Mobile,Night
4859,243,82,19,1,Mobile,Morning
4860,463,96,272,0,Desktop,Morning
4861,95,81,123,0,Mobile,Morning
4862,686,108,120,0,Mobile,Afternoon
4863,442,34,59,0,Mobile,Night
4864,961,80,79,1,Mobile,Night
4865,35,184,62,0,Mobile,Morning
4866,113,192,204,0,Mobile,Night
4867,952,92,145,0,Mobile,Night
4868,486,49,273,0,Mobile,Night
4869,100,100,21,1,Mobile,Morning
4870,470,10,122,0,Mobile,Night
4871,425,11,187,0,Mobile,Morning
4872,985,176,17,0,Mobile,Morning
4873,88,186,261,1,Mobile,Morning
4874,274,64,158,0,Mobile,Night
4875,942,164,128,0,Mobile,Afternoon
4876,349,147,16,0,Mobile,Night
4877,587,48,8,0,Mobile,Morning
4878,811,157,9,0,Desktop,Night
4879,435,88,62,1,Mobile,Afternoon
4880,96,21,33,0,Desktop,Afternoon
4881,876,62,77,0,Mobile,Afternoon
4882,714,111,269,0,Desktop,Morning
4883,586,116,23,0,Mobile,Night
4884,765,41,190,0,Mobile,Night
4885,706,11,130,0,Desktop,Night
4886,435,19,87,0,Mobile,Afternoon
4887,433,12,273,0,Desktop,Afternoon
4888,562,8,79,1,Mobile,Night
4889,851,73,183,0,Mobile,Night
4890,817,82,84,0,Mobile,Afternoon
4891,638,12,221,0,Mobile,Morning
4892,6,166,248,0,Mobile,Afternoon
4893,592,61,233,0,Desktop,Morning
4894,984,163,247,0,Mobile,Night
4895,192,97,203,1,Mobile,Night
4896,816,95,204,1,Mobile,Night
4897,603,56,265,1,Mobile,Night
4898,991,70,278,0,Mobile,Night
4899,987,199,143,1,Desktop,Afternoon
4900,752,26,224,0,Mobile,Night
4901,727,193,255,0,Mobile,Night
4902,32,168,247,0,Mobile,Night
4903,755,126,96,0,Mobile,Afternoon
4904,499,23,228,1,Desktop,Morning
4905,371,162,194,0,Mobile,Morning
4906,173,179,13,0,Mobile,Afternoon
4907,546,131,158,0,Mobile,Night
4908,169,144,58,0,Mobile,Afternoon
4909,215,159,249,1,Mobile,Night
4910,211,167,64,1,Desktop,Afternoon
4911,239,37,268,0,Mobile,Morning
4912,338,174,275,0,Mobile,Morning
4913,114,170,136,0,Mobile,Morning
4914,408,161,28,0,Mobile,Night
4915,81,36,92,0,Mobile,Night
4916,83,71,86,0,Mobile,Afternoon
4917,893,132,21,0,Mobile,Morning
4918,650,16,108,0,Desktop,Afternoon
4919,106,14,94,1,Mobile,Night
4920,485,184,10,0,Mobile,Night
4921,528,154,97,0,Mobile,Night
4922,469,1,211,0,Mobile,Night
4923,695,184,211,0,Mobile,Afternoon
4924,383,195,222,0,Mobile,Morning
4925,473,178,199,1,Mobile,Afternoon
4926,258,179,177,0,Mobile,Morning
4927,264,191,134,1,Mobile,Night
4928,65,114,213,0,Mobile,Afternoon
4929,351,81,163,0,Mobile,Afternoon
4930,239,128,64,0,Mobile,Night
4931,589,59,108,1,Mobile,Afternoon
4932,237,62,120,1,Mobile,Night
4933,113,140,264,0,Mobile,Night
4934,532,167,252,1,Mobile,Night
4935,768,116,100,1,Mobile,Night
4936,340,18,180,1,Mobile,Morning
4937,260,95,218,1,Desktop,Afternoon
4938,410,63,156,0,Mobile,Night
4939,931,38,63,0,Mobile,Morning
4940,801,104,116,0,Mobile,Morning
4941,406,168,267,0,Mobile,Afternoon
4942,566,144,154,0,Mobile,Morning
4943,48,177,59,1,Mobile,Night
4944,259,22,93,1,Mobile,Morning
4945,433,182,126,1,Mobile,Morning
4946,239,54,244,1,Mobile,Afternoon
4947,269,17,136,1,Mobile,Afternoon
4948,21,72,230,1,Desktop,Afternoon
4949,706,32,189,0,Mobile,Afternoon
4950,921,30,95,0,Desktop,Night
4951,569,179,143,0,Mobile,Morning
4952,130,125,217,0,Mobile,Night
4953,531,122,39,0,Mobile,Morning
4954,838,129,15,0,Desktop,Afternoon
4955,648,50,102,1,Desktop,Night
4956,738,180,294,0,Desktop,Night
4957,950,70,7,1,Mobile,Morning
4958,813,89,126,1,Mobile,Morning
4959,734,52,295,0,Desktop,Night
4960,56,6,261,0,Mobile,Morning
4961,757,12,70,1,Desktop,Morning
4962,718,59,132,0,Desktop,Afternoon
4963,198,32,117,0,Mobile,Night
4964,663,103,215,0,Mobile,Afternoon
4965,189,40,201,1,Desktop,Night
4966,247,31,131,0,Mobile,Night
4967,917,61,255,0,Mobile,Morning
4968,896,176,63,0,Mobile,Afternoon
4969,997,199,92,0,Mobile,Morning
4970,814,99,49,0,Mobile,Morning
4971,216,187,243,0,Mobile,Morning
4972,469,65,272,0,Desktop,Afternoon
4973,918,42,223,0,Mobile,Afternoon
4974,92,96,151,0,Mobile,Afternoon
4975,445,164,210,0,Mobile,Afternoon
4976,5,42,116,0,Mobile,Afternoon
4977,670,183,291,0,Mobile,Morning
4978,181,111,116,0,Mobile,Afternoon
4979,885,108,182,0,Mobile,Afternoon
4980,591,55,284,0,Desktop,Night
4981,105,6,205,0,Mobile,Morning
4982,665,155,96,0,Desktop,Morning
4983,150,86,176,0,Mobile,Night
4984,936,102,117,1,Mobile,Afternoon
4985,634,100,71,0,Desktop,Afternoon
4986,695,79,137,1,Desktop,Morning
4987,61,108,252,0,Mobile,Afternoon
4988,661,114,82,0,Desktop,Night
4989,335,48,204,0,Mobile,Afternoon
4990,458,69,63,0,Mobile,Night
4991,239,73,225,1,Mobile,Night
4992,455,177,12,0,Mobile,Night
4993,363,141,289,0,Mobile,Morning
4994,269,189,41,1,Mobile,Night
4995,451,53,143,0,Desktop,Morning
4996,225,155,99,0,Mobile,Morning
4997,486,90,42,0,Mobile,Afternoon
4998,186,75,74,0,Mobile,Morning
4999,53,116,192,0,Mobile,Morning
5000,687,181,149,0,Desktop,Morning
5001,19,165,259,0,Desktop,Night
5002,295,183,57,0,Desktop,Afternoon
5003,359,44,214,0,Desktop,Afternoon
5004,19,198,24,0,Mobile,Morning
5005,765,54,90,1,Mobile,Morning
5006,77,39,280,0,Desktop,Afternoon
5007,329,36,233,0,Desktop,Morning
5008,305,29,85,0,Mobile,Night
5009,712,89,57,0,Mobile,Afternoon
5010,848,1,185,0,Mobile,Night
5011,2,198,206,0,Mobile,Afternoon
5012,388,75,284,0,Mobile,Night
5013,524,175,153,0,Mobile,Morning
5014,179,116,93,0,Mobile,Afternoon
5015,374,136,236,0,Desktop,Afternoon
5016,751,58,252,0,Mobile,Morning
5017,822,89,19,1,Mobile,Night
5018,945,163,279,0,Mobile,Afternoon
5019,8,75,193,0,Desktop,Morning
5020,349,25,251,0,Mobile,Morning
5021,346,152,108,1,Mobile,Night
5022,195,199,119,0,Desktop,Morning
5023,673,134,43,0,Mobile,Night
5024,830,40,109,0,Desktop,Morning
5025,481,39,37,1,Mobile,Night
5026,367,14,151,0,Mobile,Morning
5027,238,163,144,0,Mobile,Night
5028,257,97,172,0,Mobile,Night
5029,76,18,121,1,Mobile,Afternoon
5030,243,100,17,1,Mobile,Night
5031,521,69,10,0,Mobile,Afternoon
5032,665,127,33,0,Mobile,Morning
5033,754,50,221,0,Mobile,Night
5034,246,84,205,0,Mobile,Night
5035,910,9,85,0,Mobile,Morning
5036,313,40,157,0,Mobile,Night
5037,612,103,40,0,Mobile,Morning
5038,455,136,296,0,Mobile,Night
5039,561,73,47,0,Mobile,Morning
5040,293,123,142,0,Mobile,Afternoon
5041,584,52,272,1,Mobile,Afternoon
5042,411,4,263,0,Desktop,Afternoon
5043,889,35,180,0,Mobile,Afternoon
5044,901,52,198,0,Mobile,Morning
5045,840,135,101,0,Mobile,Afternoon
5046,215,172,17,0,Desktop,Afternoon
5047,33,30,15,0,Mobile,Morning
5048,103,183,290,1,Mobile,Night
5049,855,128,245,0,Desktop,Night
5050,103,100,257,0,Mobile,Morning
5051,360,158,275,1,Desktop,Afternoon
5052,586,132,130,0,Mobile,Afternoon
5053,6,177,112,0,Mobile,Morning
5054,920,9,232,1,Mobile,Night
5055,451,79,186,1,Mobile,Morning
5056,762,89,57,1,Mobile,Morning
5057,948,122,79,0,Mobile,Afternoon
5058,387,192,117,0,Mobile,Morning
5059,382,90,105,0,Desktop,Morning
5060,896,133,84,0,Mobile,Night
5061,960,45,25,1,Mobile,Afternoon
5062,915,138,284,0,Mobile,Afternoon
5063,988,116,198,0,Mobile,Afternoon
5064,994,22,37,1,Mobile,Afternoon
5065,105,35,122,1,Desktop,Morning
5066,363,41,130,0,Mobile,Morning
5067,208,160,235,0,Mobile,Morning
5068,273,91,229,1,Desktop,Morning
5069,250,34,183,1,Mobile,Night
5070,684,140,99,1,Mobile,Afternoon
5071,652,179,172,0,Mobile,Night
5072,968,42,160,1,Mobile,Night
5073,740,42,293,0,Desktop,Afternoon
5074,422,183,259,1,Mobile,Morning
5075,184,85,169,0,Mobile,Night
5076,322,138,44,0,Mobile,Morning
5077,85,145,252,0,Mobile,Afternoon
5078,350,170,178,0,Mobile,Morning
5079,350,52,118,1,Desktop,Afternoon
5080,175,109,214,0,Mobile,Morning
5081,544,185,265,1,Desktop,Night
5082,216,9,145,0,Mobile,Afternoon
5083,443,90,168,0,Mobile,Morning
5084,987,69,237,0,Desktop,Night
5085,574,134,284,0,Mobile,Night
5086,635,192,36,1,Mobile,Morning
5087,348,48,297,0,Mobile,Morning
5088,816,101,282,0,Mobile,Night
5089,824,43,122,0,Mobile,Morning
5090,915,79,56,0,Mobile,Night
5091,712,142,25,1,Mobile,Afternoon
5092,436,22,257,0,Mobile,Night
5093,256,53,291,0,Desktop,Afternoon
5094,637,108,129,0,Mobile,Night
5095,933,34,127,0,Mobile,Night
5096,515,95,127,0,Mobile,Night
5097,705,49,24,1,Mobile,Morning
5098,208,157,58,0,Mobile,Morning
5099,762,183,235,1,Mobile,Night
5100,243,74,50,1,Mobile,Night
5101,87,52,244,1,Mobile,Morning
5102,363,76,187,0,Mobile,Night
5103,807,60,289,1,Mobile,Morning
5104,643,131,166,0,Mobile,Morning
5105,835,46,284,1,Mobile,Morning
5106,917,34,120,0,Mobile,Morning
5107,189,12,151,1,Mobile,Morning
5108,487,123,133,0,Mobile,Morning
5109,460,40,58,0,Desktop,Afternoon
5110,142,56,190,0,Mobile,Afternoon
5111,908,7,250,0,Mobile,Morning
5112,611,164,113,0,Mobile,Morning
5113,782,30,88,0,Mobile,Night
5114,865,10,182,0,Mobile,Morning
5115,117,69,163,0,Desktop,Afternoon
5116,440,182,156,1,Mobile,Afternoon
5117,657,31,60,0,Mobile,Morning
5118,630,75,258,0,Mobile,Night
5119,142,3,281,0,Mobile,Afternoon
5120,167,74,66,0,Mobile,Night
5121,222,141,161,1,Mobile,Night
5122,891,55,265,1,Desktop,Afternoon
5123,961,197,175,0,Mobile,Afternoon
5124,346,15,246,0,Desktop,Afternoon
5125,885,118,233,1,Mobile,Night
5126,568,178,243,0,Mobile,Afternoon
5127,230,98,115,0,Mobile,Night
5128,174,139,59,0,Desktop,Morning
5129,572,189,119,1,Mobile,Afternoon
5130,535,182,234,0,Mobile,Afternoon
5131,817,148,211,1,Desktop,Morning
5132,318,170,89,1,Mobile,Afternoon
5133,602,106,131,0,Mobile,Night
5134,758,189,74,1,Mobile,Night
5135,452,81,251,1,Mobile,Night
5136,682,102,105,0,Mobile,Afternoon
5137,614,158,165,0,Mobile,Night
5138,112,64,143,0,Mobile,Afternoon
5139,627,118,136,0,Mobile,Afternoon
5140,509,168,210,0,Mobile,Night
5141,601,68,151,0,Mobile,Afternoon
5142,874,77,161,0,Mobile,Night
5143,500,72,14,1,Mobile,Night
5144,795,83,32,0,Mobile,Afternoon
5145,437,192,199,0,Mobile,Morning
5146,790,84,115,0,Mobile,Afternoon
5147,37,135,88,0,Mobile,Afternoon
5148,357,105,29,0,Mobile,Night
5149,853,32,179,0,Desktop,Afternoon
5150,630,161,192,1,Mobile,Night
5151,91,53,292,0,Mobile,Morning
5152,5,103,171,0,Mobile,Afternoon
5153,214,190,76,1,Mobile,Morning
5154,113,13,240,0,Mobile,Night
5155,715,180,41,0,Mobile,Afternoon
5156,388,119,117,0,Mobile,Night
5157,539,180,140,1,Mobile,Night
5158,89,158,223,0,Mobile,Night
5159,878,127,84,0,Desktop,Afternoon
5160,0,182,37,0,Mobile,Morning
5161,450,185,97,0,Mobile,Night
5162,240,86,18,1,Mobile,Afternoon
5163,406,141,108,1,Mobile,Afternoon
5164,166,150,171,1,Mobile,Night
5165,79,155,113,1,Mobile,Afternoon
5166,397,49,208,0,Mobile,Night
5167,279,191,32,0,Mobile,Night
5168,580,98,30,1,Mobile,Afternoon
5169,307,175,69,0,Mobile,Morning
5170,139,47,220,0,Mobile,Night
5171,707,62,227,0,Mobile,Afternoon
5172,551,174,140,0,Mobile,Night
5173,690,116,251,0,Mobile,Morning
5174,123,162,233,1,Mobile,Morning
5175,11,104,284,0,Mobile,Morning
5176,363,68,94,1,Desktop,Night
5177,954,145,133,0,Desktop,Night
5178,1,50,18,0,Mobile,Afternoon
5179,331,163,40,0,Desktop,Morning
5180,39,188,158,0,Mobile,Morning
5181,241,35,147,0,Mobile,Morning
5182,204,3,246,0,Desktop,Night
5183,461,150,16,0,Mobile,Night
5184,465,185,252,0,Mobile,Night
5185,326,68,32,0,Mobile,Afternoon
5186,993,189,72,0,Mobile,Afternoon
5187,688,22,80,0,Mobile,Night
5188,91,192,220,0,Mobile,Night
5189,828,4,295,0,Mobile,Afternoon
5190,454,43,252,1,Mobile,Night
5191,737,111,234,0,Desktop,Afternoon
5192,598,117,291,1,Mobile,Afternoon
5193,304,172,279,0,Mobile,Night
5194,394,103,6,0,Mobile,Night
5195,249,165,249,0,Mobile,Night
5196,145,183,181,1,Mobile,Night
5197,275,48,34,1,Mobile,Afternoon
5198,78,149,43,0,Mobile,Afternoon
5199,525,68,122,1,Desktop,Afternoon
5200,678,106,210,0,Mobile,Morning
5201,981,162,232,0,Desktop,Morning
5202,645,174,126,0,Mobile,Afternoon
5203,285,44,84,0,Desktop,Night
5204,420,42,52,0,Mobile,Morning
5205,652,102,257,1,Mobile,Night
5206,11,24,187,0,Mobile,Morning
5207,622,186,95,1,Mobile,Afternoon
5208,942,72,65,0,Mobile,Morning
5209,194,152,296,0,Mobile,Morning
5210,815,186,201,1,Mobile,Afternoon
5211,888,27,158,1,Mobile,Morning
5212,625,119,285,0,Mobile,Night
5213,249,182,76,0,Desktop,Afternoon
5214,232,102,225,0,Mobile,Morning
5215,667,96,60,0,Mobile,Afternoon
5216,434,53,141,1,Mobile,Afternoon
5217,106,147,57,1,Mobile,Night
5218,686,89,86,0,Mobile,Night
5219,112,181,156,0,Mobile,Afternoon
5220,743,75,70,0,Mobile,Morning
5221,769,78,67,0,Mobile,Night
5222,878,94,91,0,Mobile,Afternoon
5223,864,50,255,1,Mobile,Night
5224,975,183,245,0,Mobile,Morning
5225,359,70,174,1,Mobile,Afternoon
5226,966,89,83,1,Mobile,Afternoon
5227,403,192,81,1,Mobile,Night
5228,747,158,278,0,Mobile,Afternoon
5229,455,72,204,0,Mobile,Night
5230,389,176,261,1,Mobile,Afternoon
5231,164,17,223,0,Mobile,Night
5232,845,56,247,0,Desktop,Night
5233,727,194,239,1,Mobile,Night
5234,148,46,110,0,Mobile,Night
5235,484,28,47,1,Mobile,Night
5236,195,162,187,0,Mobile,Night
5237,860,38,268,1,Mobile,Night
5238,159,161,183,0,Mobile,Night
5239,309,101,110,0,Desktop,Afternoon
5240,939,16,211,0,Mobile,Morning
5241,120,27,295,1,Mobile,Afternoon
5242,717,158,131,0,Mobile,Night
5243,431,165,292,0,Mobile,Morning
5244,307,16,88,1,Desktop,Afternoon
5245,303,97,274,0,Mobile,Night
5246,965,37,221,0,Mobile,Night
5247,271,72,232,0,Mobile,Afternoon
5248,833,113,298,0,Mobile,Afternoon
5249,584,111,105,0,Desktop,Afternoon
5250,441,63,143,0,Desktop,Afternoon
5251,215,144,25,0,Desktop,Night
5252,231,12,139,0,Desktop,Afternoon
5253,744,71,207,1,Desktop,Night
5254,933,176,171,0,Mobile,Afternoon
5255,905,178,252,0,Mobile,Morning
5256,487,167,251,0,Mobile,Morning
5257,714,86,211,0,Mobile,Night
5258,440,27,78,0,Mobile,Morning
5259,594,155,167,0,Mobile,Night
5260,940,33,110,0,Mobile,Night
5261,625,50,88,0,Desktop,Afternoon
5262,837,29,282,0,Desktop,Afternoon
5263,716,56,182,0,Desktop,Night
5264,604,185,72,0,Mobile,Afternoon
5265,564,133,35,0,Desktop,Morning
5266,281,121,23,1,Mobile,Night
5267,832,118,61,0,Mobile,Afternoon
5268,329,177,61,1,Mobile,Night
5269,709,128,9,0,Desktop,Morning
5270,812,154,42,1,Mobile,Morning
5271,391,0,77,0,Mobile,Night
5272,665,159,160,0,Desktop,Night
5273,716,28,236,1,Mobile,Morning
5274,355,62,212,0,Desktop,Night
5275,503,0,23,0,Mobile,Morning
5276,688,123,204,0,Mobile,Morning
5277,457,128,121,0,Mobile,Night
5278,890,17,160,0,Mobile,Morning
5279,579,91,22,0,Mobile,Night
5280,876,85,164,1,Mobile,Morning
5281,718,8,272,0,Mobile,Afternoon
5282,275,69,60,0,Mobile,Night
5283,950,142,46,0,Desktop,Night
5284,745,96,124,0,Mobile,Afternoon
5285,133,144,123,0,Mobile,Morning
5286,292,127,112,0,Desktop,Morning
5287,856,71,170,0,Mobile,Morning
5288,127,32,288,1,Mobile,Morning
5289,127,68,259,1,Desktop,Night
5290,809,191,128,0,Mobile,Night
5291,131,131,8,1,Mobile,Morning
5292,984,129,71,0,Mobile,Morning
5293,985,1,258,0,Mobile,Morning
5294,288,159,138,1,Mobile,Afternoon
5295,479,111,298,0,Mobile,Morning
5296,239,64,286,0,Desktop,Night
5297,151,173,27,0,Mobile,Morning
5298,784,176,211,0,Desktop,Night
5299,242,19,167,1,Mobile,Morning
5300,751,174,45,0,Mobile,Night
5301,874,155,285,0,Mobile,Afternoon
5302,412,120,41,0,Mobile,Night
5303,386,138,252,0,Desktop,Morning
5304,867,165,64,0,Desktop,Afternoon
5305,60,76,299,0,Mobile,Afternoon
5306,75,33,235,1,Mobile,Afternoon
5307,892,22,137,1,Desktop,Night
5308,601,178,77,0,Mobile,Afternoon
5309,939,118,115,0,Mobile,Night
5310,877,39,190,1,Mobile,Afternoon
5311,254,36,163,0,Mobile,Night
5312,492,155,86,0,Mobile,Afternoon
5313,733,156,160,1,Desktop,Morning
5314,190,164,180,0,Mobile,Afternoon
5315,410,195,179,1,Mobile,Night
5316,739,131,151,0,Desktop,Night
5317,516,73,294,1,Mobile,Morning
5318,795,168,183,0,Mobile,Night
5319,450,68,124,0,Mobile,Night
5320,481,128,101,0,Mobile,Afternoon
5321,648,6,24,0,Mobile,Morning
5322,749,56,133,1,Mobile,Afternoon
5323,232,27,118,0,Mobile,Afternoon
5324,811,77,149,0,Mobile,Night
5325,607,180,172,1,Mobile,Night
5326,139,121,288,0,Mobile,Night
5327,315,159,82,0,Desktop,Afternoon
5328,21,153,144,0,Mobile,Morning
5329,565,42,294,0,Desktop,Afternoon
5330,436,85,15,0,Mobile,Morning
5331,646,115,207,0,Mobile,Afternoon
5332,636,198,17,0,Mobile,Afternoon
5333,730,118,75,1,Mobile,Night
5334,483,134,45,0,Mobile,Night
5335,897,154,177,1,Desktop,Afternoon
5336,818,137,27,1,Mobile,Morning
5337,242,137,254,0,Desktop,Afternoon
5338,372,115,268,0,Desktop,Morning
5339,556,78,126,0,Desktop,Night
5340,411,127,236,0,Mobile,Morning
5341,934,143,30,0,Desktop,Morning
5342,850,16,225,1,Mobile,Morning
5343,484,127,86,1,Mobile,Afternoon
5344,310,136,113,0,Mobile,Afternoon
5345,700,111,112,1,Mobile,Night
5346,692,114,205,1,Mobile,Night
5347,97,75,233,0,Mobile,Morning
5348,993,1,73,1,Mobile,Afternoon
5349,814,151,177,0,Mobile,Afternoon
5350,690,21,298,0,Mobile,Afternoon
5351,762,45,286,1,Mobile,Morning
5352,280,131,33,0,Mobile,Morning
5353,79,89,219,0,Mobile,Morning
5354,96,129,182,0,Mobile,Morning
5355,897,45,37,1,Mobile,Night
5356,492,136,129,1,Desktop,Afternoon
5357,679,130,10,0,Desktop,Morning
5358,720,173,44,0,Desktop,Afternoon
5359,647,111,300,0,Mobile,Night
5360,916,31,164,1,Mobile,Afternoon
5361,270,94,63,0,Mobile,Night
5362,224,44,139,0,Mobile,Night
5363,846,2,110,1,Mobile,Morning
5364,68,113,280,1,Mobile,Morning
5365,3,104,146,1,Desktop,Night
5366,308,113,58,0,Desktop,Afternoon
5367,877,105,157,1,Mobile,Morning
5368,172,180,251,0,Mobile,Night
5369,966,179,208,0,Mobile,Afternoon
5370,271,19,115,0,Mobile,Morning
5371,873,154,6,1,Mobile,Morning
5372,965,23,155,0,Mobile,Night
5373,670,97,47,0,Mobile,Afternoon
5374,812,161,87,1,Mobile,Morning
5375,460,167,164,1,Mobile,Morning
5376,390,157,7,0,Mobile,Morning
5377,894,195,167,1,Mobile,Afternoon
5378,268,11,282,0,Mobile,Afternoon
5379,629,134,162,0,Mobile,Afternoon
5380,935,166,107,0,Mobile,Afternoon
5381,55,77,166,0,Mobile,Afternoon
5382,717,93,164,0,Mobile,Night
5383,753,115,178,0,Mobile,Morning
5384,550,23,68,0,Mobile,Morning
5385,798,96,225,0,Mobile,Afternoon
5386,773,5,109,1,Mobile,Afternoon
5387,881,22,168,1,Mobile,Afternoon
5388,526,9,65,1,Desktop,Afternoon
5389,202,199,197,1,Desktop,Morning
5390,311,77,214,0,Mobile,Afternoon
5391,5,82,299,0,Mobile,Night
5392,486,174,192,1,Mobile,Afternoon
5393,914,70,222,0,Desktop,Afternoon
5394,608,189,206,1,Mobile,Night
5395,217,157,156,0,Mobile,Morning
5396,907,132,37,0,Mobile,Morning
5397,909,163,106,1,Mobile,Night
5398,186,7,246,0,Mobile,Night
5399,127,105,111,1,Desktop,Night
5400,134,134,5,0,Mobile,Night
5401,448,7,268,0,Mobile,Afternoon
5402,271,87,238,0,Mobile,Afternoon
5403,757,197,209,1,Mobile,Afternoon
5404,28,75,271,0,Desktop,Morning
5405,611,184,215,0,Desktop,Morning
5406,776,64,139,1,Mobile,Morning
5407,276,11,95,1,Desktop,Morning
5408,807,124,10,0,Mobile,Afternoon
5409,261,6,155,1,Mobile,Afternoon
5410,654,99,50,0,Desktop,Night
5411,108,105,94,1,Mobile,Afternoon
5412,158,165,208,0,Desktop,Afternoon
5413,823,57,185,0,Mobile,Morning
5414,82,168,102,1,Mobile,Morning
5415,583,171,115,1,Mobile,Morning
5416,927,177,175,1,Mobile,Afternoon
5417,981,157,262,0,Mobile,Afternoon
5418,61,181,257,0,Mobile,Afternoon
5419,844,139,229,1,Desktop,Afternoon
5420,732,23,136,0,Mobile,Morning
5421,45,99,60,0,Mobile,Night
5422,9,163,23,0,Mobile,Afternoon
5423,630,187,39,1,Mobile,Morning
5424,211,113,78,0,Mobile,Afternoon
5425,190,73,49,0,Mobile,Morning
5426,208,120,46,0,Mobile,Afternoon
5427,701,71,63,1,Mobile,Night
5428,584,174,276,0,Desktop,Night
5429,429,63,233,1,Mobile,Morning
5430,268,5,45,1,Mobile,Afternoon
5431,158,87,123,1,Mobile,Night
5432,819,134,247,0,Mobile,Morning
5433,731,132,94,0,Desktop,Afternoon
5434,514,169,64,0,Mobile,Morning
5435,104,198,70,1,Mobile,Morning
5436,897,175,175,0,Mobile,Night
5437,326,123,249,1,Mobile,Night
5438,542,178,186,0,Mobile,Night
5439,983,19,23,1,Mobile,Afternoon
5440,906,127,287,0,Mobile,Morning
5441,416,180,112,1,Mobile,Morning
5442,784,157,147,1,Desktop,Afternoon
5443,820,168,68,0,Mobile,Morning
5444,863,96,163,0,Mobile,Afternoon
5445,83,171,264,0,Mobile,Night
5446,996,62,203,0,Mobile,Night
5447,128,162,122,1,Mobile,Afternoon
5448,651,13,54,0,Mobile,Night
5449,414,36,175,0,Desktop,Morning
5450,641,95,175,0,Mobile,Morning
5451,909,134,24,0,Mobile,Morning
5452,786,131,184,0,Mobile,Afternoon
5453,335,19,280,0,Mobile,Afternoon
5454,811,80,119,0,Mobile,Night
5455,167,190,42,0,Mobile,Afternoon
5456,62,14,249,1,Mobile,Morning
5457,64,124,150,0,Mobile,Night
5458,681,147,193,0,Desktop,Afternoon
5459,52,66,137,0,Mobile,Afternoon
5460,491,157,157,1,Mobile,Afternoon
5461,513,36,141,1,Mobile,Morning
5462,680,11,261,1,Mobile,Afternoon
5463,598,7,107,0,Mobile,Night
5464,671,151,292,0,Mobile,Morning
5465,362,39,248,0,Mobile,Morning
5466,992,107,51,0,Mobile,Morning
5467,465,78,190,0,Mobile,Night
5468,672,187,85,0,Mobile,Morning
5469,879,71,106,0,Mobile,Afternoon
5470,626,88,32,1,Mobile,Afternoon
5471,585,98,129,0,Mobile,Night
